date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-08 00:00:00+00:00,0.0,0.0,34.670345,7.5059977,177.70944
2022-08-08 01:00:00+00:00,0.0,0.0,35.727264,7.5006666,180.76389
2022-08-08 02:00:00+00:00,0.0,0.0,37.57699,7.1175838,184.02818
2022-08-08 03:00:00+00:00,0.0,0.0,39.35144,6.2513995,187.35228
2022-08-08 04:00:00+00:00,0.0,0.0,40.352787,6.419502,184.46707
2022-08-08 05:00:00+00:00,0.0,0.0,40.64159,6.600757,180.86803
2022-08-08 06:00:00+00:00,0.0,0.0,40.131668,7.1344237,174.36942
2022-08-08 07:00:00+00:00,0.0,0.0,39.11913,7.119691,169.47926
2022-08-08 08:00:00+00:00,0.0,0.0,37.716076,7.495332,166.8908
2022-08-08 09:00:00+00:00,0.0,0.0,36.79017,8.036168,163.36897
2022-08-08 10:00:00+00:00,0.0,0.0,35.90493,8.234683,155.61363
2022-08-08 11:00:00+00:00,0.0,0.0,34.816414,9.078547,153.15279
2022-08-08 12:00:00+00:00,0.0,0.0,34.380333,8.989438,152.86494
2022-08-08 13:00:00+00:00,0.0,0.0,34.41119,8.508819,156.44772
2022-08-08 14:00:00+00:00,0.0,0.0,34.20545,8.759566,161.35811
2022-08-08 15:00:00+00:00,0.0,0.0,33.865604,9.472592,169.04597
2022-08-08 16:00:00+00:00,0.0,0.0,33.33517,10.0841465,172.59319
2022-08-08 17:00:00+00:00,0.0,0.0,33.276703,9.542536,174.58823
2022-08-08 18:00:00+00:00,0.0,0.0,32.892735,9.542536,174.58823
2022-08-08 19:00:00+00:00,0.0,0.0,32.808746,9.008884,177.45525
2022-08-08 20:00:00+00:00,0.0,0.0,32.460575,8.802273,178.69807
2022-08-08 21:00:00+00:00,0.0,0.0,32.340145,8.400595,180.68204
2022-08-08 22:00:00+00:00,0.0,0.0,32.9224,7.800641,180.7345
2022-08-08 23:00:00+00:00,0.0,0.0,33.640923,7.106335,182.41946
2022-08-09 00:00:00+00:00,0.0,0.0,35.037968,6.6370173,186.0541
2022-08-09 01:00:00+00:00,0.0,0.0,36.301697,6.8883963,189.18877
2022-08-09 02:00:00+00:00,0.0,0.0,38.367836,6.6490602,192.15492
2022-08-09 03:00:00+00:00,0.0,0.0,40.011642,6.356886,199.29015
2022-08-09 04:00:00+00:00,0.0,0.0,41.425148,5.769748,205.67677
2022-08-09 05:00:00+00:00,0.0,0.0,41.66194,5.1478148,204.0755
2022-08-09 06:00:00+00:00,0.0,0.0,41.198917,5.6435804,187.12492
2022-08-09 07:00:00+00:00,0.0,0.0,40.68253,6.3007936,180.90936
2022-08-09 08:00:00+00:00,0.0,0.0,39.383347,5.9135437,176.12155
2022-08-09 09:00:00+00:00,0.0,0.0,38.471355,6.0016665,169.43904
2022-08-09 10:00:00+00:00,0.0,0.0,37.467037,7.17844,161.31256
2022-08-09 11:00:00+00:00,0.0,0.0,36.26026,7.984986,157.93205
2022-08-09 12:00:00+00:00,0.0,0.0,35.38191,8.415462,159.8423
2022-08-09 13:00:00+00:00,0.0,0.0,35.23688,8.190848,162.22859
2022-08-09 14:00:00+00:00,0.0,0.0,34.772484,8.5440035,163.68607
2022-08-09 15:00:00+00:00,0.0,0.0,34.505272,8.6122,167.25471
2022-08-09 16:00:00+00:00,0.0,0.0,34.396484,8.318653,170.31128
2022-08-09 17:00:00+00:00,0.0,0.0,33.935276,9.453041,173.92764
2022-08-09 18:00:00+00:00,0.0,0.0,33.52767,9.426027,175.74124
2022-08-09 19:00:00+00:00,0.0,0.0,32.993317,9.002222,181.273
2022-08-09 20:00:00+00:00,0.0,0.0,32.862396,8.030566,185.00055
2022-08-09 21:00:00+00:00,0.0,0.0,32.645542,7.4330344,185.4037
2022-08-09 22:00:00+00:00,0.0,0.0,33.160442,7.324616,184.6986
2022-08-09 23:00:00+00:00,0.0,0.0,34.14871,6.3505907,187.23683
2022-08-10 00:00:00+00:00,0.0,0.0,35.72553,5.508176,195.80258
2022-08-10 01:00:00+00:00,0.0,0.0,37.43949,4.8703184,199.17911
2022-08-10 02:00:00+00:00,0.0,0.0,39.200592,4.651881,205.4633
2022-08-10 03:00:00+00:00,0.0,0.0,41.662598,4.0,216.86998
2022-08-10 04:00:00+00:00,0.0,0.0,43.293423,3.0,233.13002
2022-08-10 05:00:00+00:00,0.0,0.0,42.865246,2.9410884,234.6887
2022-08-10 06:00:00+00:00,0.1,0.1,43.37968,2.0248458,237.09476
2022-08-10 07:00:00+00:00,0.0,0.0,42.807995,2.2825425,208.8107
2022-08-10 08:00:00+00:00,1.7,1.7,39.82403,5.2952805,169.11452
2022-08-10 09:00:00+00:00,0.3,0.3,38.722816,5.9135437,161.25856
2022-08-10 10:00:00+00:00,0.0,0.0,36.88687,7.083784,161.0534
2022-08-10 11:00:00+00:00,0.0,0.0,36.260002,7.3054776,160.82089
2022-08-10 12:00:00+00:00,0.0,0.0,36.084454,6.706713,159.94382
2022-08-10 13:00:00+00:00,0.0,0.0,36.231438,6.705222,162.64589
2022-08-10 14:00:00+00:00,0.0,0.0,36.26834,6.7896976,170.67648
2022-08-10 15:00:00+00:00,0.0,0.0,36.153297,7.244308,173.6599
2022-08-10 16:00:00+00:00,0.0,0.0,35.77927,7.324616,175.3014
